,State,State_abbrev,Year,Gender_baby,Education_level,Education_code,Births,Avg_age_mother,Avg_birth_weight(g)
3189,New Hampshire,NH,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,948,33,3475.4
3190,New Hampshire,NH,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,192,34.1,3370.4
3191,New Hampshire,NH,2019,M,Unknown or Not Stated,9,45,33.4,3286.7
3192,New Hampshire,NH,2020,F,8th grade or less,1,31,28.2,3197.6
3193,New Hampshire,NH,2020,F,9th through 12th grade with no diploma,2,299,25.6,3158.3
3194,New Hampshire,NH,2020,F,High school graduate or GED completed,3,1215,27,3241.4
3195,New Hampshire,NH,2020,F,"Some college credit, but not a degree",4,1038,29.1,3268.1
3196,New Hampshire,NH,2020,F,"Associate degree (AA, AS)",5,501,30.5,3311.1
3197,New Hampshire,NH,2020,F,"Bachelor's degree (BA, AB, BS)",6,1579,31.8,3324.4
3198,New Hampshire,NH,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,877,32.8,3312.7
3199,New Hampshire,NH,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,203,34.4,3256
3200,New Hampshire,NH,2020,F,Unknown or Not Stated,9,25,32,3115.9
3201,New Hampshire,NH,2020,M,8th grade or less,1,34,30.5,3334.9
3202,New Hampshire,NH,2020,M,9th through 12th grade with no diploma,2,262,25.1,3244.3
3203,New Hampshire,NH,2020,M,High school graduate or GED completed,3,1248,27.1,3346
3204,New Hampshire,NH,2020,M,"Some college credit, but not a degree",4,1159,29.2,3422.4
3205,New Hampshire,NH,2020,M,"Associate degree (AA, AS)",5,528,30.7,3412.2
3206,New Hampshire,NH,2020,M,"Bachelor's degree (BA, AB, BS)",6,1602,31.7,3438
3207,New Hampshire,NH,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,951,33.2,3448.5
3208,New Hampshire,NH,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,203,34.2,3377.7
3209,New Hampshire,NH,2020,M,Unknown or Not Stated,9,36,30.4,3252.7
3210,New Hampshire,NH,2021,F,8th grade or less,1,38,29.6,3384.5
3211,New Hampshire,NH,2021,F,9th through 12th grade with no diploma,2,262,25.2,3165.6
3212,New Hampshire,NH,2021,F,High school graduate or GED completed,3,1203,27.5,3235.2
3213,New Hampshire,NH,2021,F,"Some college credit, but not a degree",4,1070,29.6,3268.2
3214,New Hampshire,NH,2021,F,"Associate degree (AA, AS)",5,540,30.8,3316
3215,New Hampshire,NH,2021,F,"Bachelor's degree (BA, AB, BS)",6,1726,31.7,3306.4
3216,New Hampshire,NH,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1027,33.1,3312.1
3217,New Hampshire,NH,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,224,33.8,3302.2
3218,New Hampshire,NH,2021,F,Unknown or Not Stated,9,26,32.2,2913.6
3219,New Hampshire,NH,2021,M,8th grade or less,1,34,28.5,3342.4
3220,New Hampshire,NH,2021,M,9th through 12th grade with no diploma,2,265,25.7,3269.2
3221,New Hampshire,NH,2021,M,High school graduate or GED completed,3,1303,27.6,3341.4
3222,New Hampshire,NH,2021,M,"Some college credit, but not a degree",4,1109,29.4,3391.4
3223,New Hampshire,NH,2021,M,"Associate degree (AA, AS)",5,575,31,3414.4
3224,New Hampshire,NH,2021,M,"Bachelor's degree (BA, AB, BS)",6,1833,31.8,3456.7
3225,New Hampshire,NH,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1117,33,3433.4
3226,New Hampshire,NH,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,239,34.4,3432.6
3227,New Hampshire,NH,2021,M,Unknown or Not Stated,9,34,29.3,3408.8
3228,New Jersey,NJ,2016,F,8th grade or less,1,2162,30.2,3236.1
3229,New Jersey,NJ,2016,F,9th through 12th grade with no diploma,2,3486,26.3,3149.3
3230,New Jersey,NJ,2016,F,High school graduate or GED completed,3,11553,27.9,3172
3231,New Jersey,NJ,2016,F,"Some college credit, but not a degree",4,6776,29,3188.5
3232,New Jersey,NJ,2016,F,"Associate degree (AA, AS)",5,3418,30.9,3206
3233,New Jersey,NJ,2016,F,"Bachelor's degree (BA, AB, BS)",6,13038,32.2,3224.6
3234,New Jersey,NJ,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,7656,33,3224.7
3235,New Jersey,NJ,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1737,34.2,3215
3236,New Jersey,NJ,2016,F,Unknown or Not Stated,9,255,30.9,3141.1
3237,New Jersey,NJ,2016,M,8th grade or less,1,2308,30,3304
3238,New Jersey,NJ,2016,M,9th through 12th grade with no diploma,2,3602,26.2,3220.9
3239,New Jersey,NJ,2016,M,High school graduate or GED completed,3,12119,28,3285.9
3240,New Jersey,NJ,2016,M,"Some college credit, but not a degree",4,7210,29.2,3307.4
3241,New Jersey,NJ,2016,M,"Associate degree (AA, AS)",5,3582,30.7,3343.9
3242,New Jersey,NJ,2016,M,"Bachelor's degree (BA, AB, BS)",6,13567,32,3346.8
3243,New Jersey,NJ,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8096,32.9,3346.3
3244,New Jersey,NJ,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1810,34.2,3333.6
3245,New Jersey,NJ,2016,M,Unknown or Not Stated,9,272,30.7,3257.2
3246,New Jersey,NJ,2017,F,8th grade or less,1,2070,30.2,3226.2
3247,New Jersey,NJ,2017,F,9th through 12th grade with no diploma,2,3106,26.6,3128.8
3248,New Jersey,NJ,2017,F,High school graduate or GED completed,3,11471,28.1,3169.1
3249,New Jersey,NJ,2017,F,"Some college credit, but not a degree",4,6530,29.2,3183.8
3250,New Jersey,NJ,2017,F,"Associate degree (AA, AS)",5,3431,30.9,3205
3251,New Jersey,NJ,2017,F,"Bachelor's degree (BA, AB, BS)",6,12960,32.2,3229.2
3252,New Jersey,NJ,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,7569,33,3223.6
3253,New Jersey,NJ,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1727,34.3,3219.9
3254,New Jersey,NJ,2017,F,Unknown or Not Stated,9,306,30.8,3137.1
3255,New Jersey,NJ,2017,M,8th grade or less,1,2117,30.1,3328.2
3256,New Jersey,NJ,2017,M,9th through 12th grade with no diploma,2,3348,26.6,3219.8
3257,New Jersey,NJ,2017,M,High school graduate or GED completed,3,12002,28,3287.4
3258,New Jersey,NJ,2017,M,"Some college credit, but not a degree",4,6965,29.2,3321.3
3259,New Jersey,NJ,2017,M,"Associate degree (AA, AS)",5,3623,30.7,3333.8
3260,New Jersey,NJ,2017,M,"Bachelor's degree (BA, AB, BS)",6,13866,32.2,3338.3
3261,New Jersey,NJ,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8047,33,3343.7
3262,New Jersey,NJ,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1737,34.2,3326.2
3263,New Jersey,NJ,2017,M,Unknown or Not Stated,9,375,30.7,3179.8
3264,New Jersey,NJ,2018,F,8th grade or less,1,2067,30.5,3193.6
3265,New Jersey,NJ,2018,F,9th through 12th grade with no diploma,2,3141,26.6,3143.2
3266,New Jersey,NJ,2018,F,High school graduate or GED completed,3,11642,28.2,3166.4
3267,New Jersey,NJ,2018,F,"Some college credit, but not a degree",4,6384,29.3,3184.3
3268,New Jersey,NJ,2018,F,"Associate degree (AA, AS)",5,3299,31,3220
3269,New Jersey,NJ,2018,F,"Bachelor's degree (BA, AB, BS)",6,13177,32.3,3233.6
3270,New Jersey,NJ,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,7796,33.2,3228.9
3271,New Jersey,NJ,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1727,34.1,3193.5
3272,New Jersey,NJ,2018,F,Unknown or Not Stated,9,299,30.7,3128.7
3273,New Jersey,NJ,2018,M,8th grade or less,1,2082,30.4,3330.4
3274,New Jersey,NJ,2018,M,9th through 12th grade with no diploma,2,3296,26.4,3243.1
3275,New Jersey,NJ,2018,M,High school graduate or GED completed,3,12256,28.1,3290.2
3276,New Jersey,NJ,2018,M,"Some college credit, but not a degree",4,6610,29.4,3299.8
3277,New Jersey,NJ,2018,M,"Associate degree (AA, AS)",5,3529,31,3325.4
3278,New Jersey,NJ,2018,M,"Bachelor's degree (BA, AB, BS)",6,13652,32.3,3346.8
3279,New Jersey,NJ,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8105,33.2,3341.1
3280,New Jersey,NJ,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1842,34.3,3302
3281,New Jersey,NJ,2018,M,Unknown or Not Stated,9,319,30.7,3199.8
3282,New Jersey,NJ,2019,F,8th grade or less,1,1916,30.3,3201.8
3283,New Jersey,NJ,2019,F,9th through 12th grade with no diploma,2,2959,26.6,3118.4
3284,New Jersey,NJ,2019,F,High school graduate or GED completed,3,11171,28.2,3164.9
3285,New Jersey,NJ,2019,F,"Some college credit, but not a degree",4,6071,29.5,3198.5
3286,New Jersey,NJ,2019,F,"Associate degree (AA, AS)",5,3340,31,3210.4
3287,New Jersey,NJ,2019,F,"Bachelor's degree (BA, AB, BS)",6,13048,32.4,3236.5
3288,New Jersey,NJ,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,7680,33.2,3224.4
3289,New Jersey,NJ,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1826,34.4,3205.3
3290,New Jersey,NJ,2019,F,Unknown or Not Stated,9,322,30.5,3086.5
3291,New Jersey,NJ,2019,M,8th grade or less,1,1937,30.2,3280.4
3292,New Jersey,NJ,2019,M,9th through 12th grade with no diploma,2,3121,26.6,3250.4
3293,New Jersey,NJ,2019,M,High school graduate or GED completed,3,11993,28.1,3280.4
3294,New Jersey,NJ,2019,M,"Some college credit, but not a degree",4,6434,29.5,3300.6
3295,New Jersey,NJ,2019,M,"Associate degree (AA, AS)",5,3569,31.2,3308.4
3296,New Jersey,NJ,2019,M,"Bachelor's degree (BA, AB, BS)",6,13895,32.3,3348.8
3297,New Jersey,NJ,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8077,33.2,3333.4
3298,New Jersey,NJ,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1865,34.2,3324.6
3299,New Jersey,NJ,2019,M,Unknown or Not Stated,9,361,30.6,3167.1
3300,New Jersey,NJ,2020,F,8th grade or less,1,1913,30.4,3211.1
3301,New Jersey,NJ,2020,F,9th through 12th grade with no diploma,2,2688,26.7,3127.3
3302,New Jersey,NJ,2020,F,High school graduate or GED completed,3,11290,28.4,3166.4
3303,New Jersey,NJ,2020,F,"Some college credit, but not a degree",4,5798,29.6,3194.4
3304,New Jersey,NJ,2020,F,"Associate degree (AA, AS)",5,3272,31.2,3215.1
3305,New Jersey,NJ,2020,F,"Bachelor's degree (BA, AB, BS)",6,12846,32.5,3231.8
3306,New Jersey,NJ,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,7737,33.4,3229.8
3307,New Jersey,NJ,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1828,34.4,3211.1
3308,New Jersey,NJ,2020,F,Unknown or Not Stated,9,454,30.9,3093.7
3309,New Jersey,NJ,2020,M,8th grade or less,1,1914,30.4,3292.3
3310,New Jersey,NJ,2020,M,9th through 12th grade with no diploma,2,2786,26.7,3243.6
3311,New Jersey,NJ,2020,M,High school graduate or GED completed,3,11720,28.3,3284.3
3312,New Jersey,NJ,2020,M,"Some college credit, but not a degree",4,5933,29.7,3305.8
3313,New Jersey,NJ,2020,M,"Associate degree (AA, AS)",5,3528,31,3326.3
3314,New Jersey,NJ,2020,M,"Bachelor's degree (BA, AB, BS)",6,13799,32.5,3352.6
3315,New Jersey,NJ,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8187,33.3,3347
3316,New Jersey,NJ,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1795,34.3,3317.2
3317,New Jersey,NJ,2020,M,Unknown or Not Stated,9,466,30.6,3264.8
3318,New Jersey,NJ,2021,F,8th grade or less,1,1736,30.1,3191.6
3319,New Jersey,NJ,2021,F,9th through 12th grade with no diploma,2,2527,27,3142.4
3320,New Jersey,NJ,2021,F,High school graduate or GED completed,3,11548,28.4,3172.4
3321,New Jersey,NJ,2021,F,"Some college credit, but not a degree",4,5923,30,3187.2
3322,New Jersey,NJ,2021,F,"Associate degree (AA, AS)",5,3310,31.2,3195
3323,New Jersey,NJ,2021,F,"Bachelor's degree (BA, AB, BS)",6,13702,32.6,3240
3324,New Jersey,NJ,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8251,33.5,3234.8
3325,New Jersey,NJ,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2044,34.5,3206
3326,New Jersey,NJ,2021,F,Unknown or Not Stated,9,553,31.1,3153.2
3327,New Jersey,NJ,2021,M,8th grade or less,1,1830,30,3296.2
3328,New Jersey,NJ,2021,M,9th through 12th grade with no diploma,2,2623,27,3251.8
3329,New Jersey,NJ,2021,M,High school graduate or GED completed,3,11836,28.5,3288.6
3330,New Jersey,NJ,2021,M,"Some college credit, but not a degree",4,6074,29.8,3306.5
3331,New Jersey,NJ,2021,M,"Associate degree (AA, AS)",5,3600,31.1,3334.8
3332,New Jersey,NJ,2021,M,"Bachelor's degree (BA, AB, BS)",6,14574,32.6,3358.5
3333,New Jersey,NJ,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8739,33.4,3357.8
3334,New Jersey,NJ,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2036,34.5,3307.6
3335,New Jersey,NJ,2021,M,Unknown or Not Stated,9,591,31.4,3193.2
3336,New Mexico,NM,2016,F,8th grade or less,1,354,28.6,3176.9
3337,New Mexico,NM,2016,F,9th through 12th grade with no diploma,2,2059,24.3,3086.7
3338,New Mexico,NM,2016,F,High school graduate or GED completed,3,2892,25.9,3120.6
3339,New Mexico,NM,2016,F,"Some college credit, but not a degree",4,3250,26.8,3130.4
3340,New Mexico,NM,2016,F,"Associate degree (AA, AS)",5,1063,29,3171.4
3341,New Mexico,NM,2016,F,"Bachelor's degree (BA, AB, BS)",6,1606,30.7,3208.4
3342,New Mexico,NM,2016,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,573,32.6,3172.6
3343,New Mexico,NM,2016,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,256,33.7,3133.2
3344,New Mexico,NM,2016,F,Unknown or Not Stated,9,43,28.8,2993.8
3345,New Mexico,NM,2016,M,8th grade or less,1,314,28.3,3254.7
3346,New Mexico,NM,2016,M,9th through 12th grade with no diploma,2,2155,24.3,3162.3
3347,New Mexico,NM,2016,M,High school graduate or GED completed,3,3023,26,3221.3
3348,New Mexico,NM,2016,M,"Some college credit, but not a degree",4,3409,26.9,3244.4
3349,New Mexico,NM,2016,M,"Associate degree (AA, AS)",5,1131,29,3264.6
3350,New Mexico,NM,2016,M,"Bachelor's degree (BA, AB, BS)",6,1639,30.9,3314.4
3351,New Mexico,NM,2016,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,613,32.6,3293.4
3352,New Mexico,NM,2016,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,255,33.4,3277.8
3353,New Mexico,NM,2016,M,Unknown or Not Stated,9,57,28,3088.6
3354,New Mexico,NM,2017,F,8th grade or less,1,296,28.2,3137.8
3355,New Mexico,NM,2017,F,9th through 12th grade with no diploma,2,1862,24.6,3079.4
3356,New Mexico,NM,2017,F,High school graduate or GED completed,3,2838,26,3115.9
3357,New Mexico,NM,2017,F,"Some college credit, but not a degree",4,3142,27.2,3133.5
3358,New Mexico,NM,2017,F,"Associate degree (AA, AS)",5,1069,29.2,3139.6
3359,New Mexico,NM,2017,F,"Bachelor's degree (BA, AB, BS)",6,1548,30.9,3163.7
3360,New Mexico,NM,2017,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,562,32.6,3191.9
3361,New Mexico,NM,2017,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,245,34,3137.5
3362,New Mexico,NM,2017,F,Unknown or Not Stated,9,24,29.1,3018.5
3363,New Mexico,NM,2017,M,8th grade or less,1,352,28,3220.3
3364,New Mexico,NM,2017,M,9th through 12th grade with no diploma,2,2012,24.4,3153.8
3365,New Mexico,NM,2017,M,High school graduate or GED completed,3,2974,25.9,3213
3366,New Mexico,NM,2017,M,"Some college credit, but not a degree",4,3321,27.1,3235.3
3367,New Mexico,NM,2017,M,"Associate degree (AA, AS)",5,1095,29.4,3291.5
3368,New Mexico,NM,2017,M,"Bachelor's degree (BA, AB, BS)",6,1557,30.7,3299.4
3369,New Mexico,NM,2017,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,571,32.9,3252.4
3370,New Mexico,NM,2017,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,268,33.7,3282.8
3371,New Mexico,NM,2017,M,Unknown or Not Stated,9,31,28,3161.1
3372,New Mexico,NM,2018,F,8th grade or less,1,274,28.6,3165.8
3373,New Mexico,NM,2018,F,9th through 12th grade with no diploma,2,1767,24.8,3081.5
3374,New Mexico,NM,2018,F,High school graduate or GED completed,3,2788,26.1,3133.8
3375,New Mexico,NM,2018,F,"Some college credit, but not a degree",4,3175,27.3,3132.9
3376,New Mexico,NM,2018,F,"Associate degree (AA, AS)",5,1075,29.1,3132
3377,New Mexico,NM,2018,F,"Bachelor's degree (BA, AB, BS)",6,1518,30.9,3175.4
3378,New Mexico,NM,2018,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,505,32.7,3164.9
3379,New Mexico,NM,2018,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,251,34.5,3118.2
3380,New Mexico,NM,2018,F,Unknown or Not Stated,9,32,27,3053.4
3381,New Mexico,NM,2018,M,8th grade or less,1,283,28.2,3164.1
3382,New Mexico,NM,2018,M,9th through 12th grade with no diploma,2,1723,24.5,3178.5
3383,New Mexico,NM,2018,M,High school graduate or GED completed,3,2821,26,3214.2
3384,New Mexico,NM,2018,M,"Some college credit, but not a degree",4,3190,27.4,3234.1
3385,New Mexico,NM,2018,M,"Associate degree (AA, AS)",5,1084,29,3264.8
3386,New Mexico,NM,2018,M,"Bachelor's degree (BA, AB, BS)",6,1664,30.7,3285.6
3387,New Mexico,NM,2018,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,579,32.8,3287.3
3388,New Mexico,NM,2018,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,285,33.9,3261.7
3389,New Mexico,NM,2018,M,Unknown or Not Stated,9,25,27.5,3033.9
3390,New Mexico,NM,2019,F,8th grade or less,1,294,29.2,3055.2
3391,New Mexico,NM,2019,F,9th through 12th grade with no diploma,2,1639,24.8,3067.2
3392,New Mexico,NM,2019,F,High school graduate or GED completed,3,2883,26.2,3115.9
3393,New Mexico,NM,2019,F,"Some college credit, but not a degree",4,2998,27.5,3116.6
3394,New Mexico,NM,2019,F,"Associate degree (AA, AS)",5,1044,29.4,3143
3395,New Mexico,NM,2019,F,"Bachelor's degree (BA, AB, BS)",6,1492,31,3169.4
3396,New Mexico,NM,2019,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,591,33,3124.9
3397,New Mexico,NM,2019,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,238,33.5,3107
3398,New Mexico,NM,2019,F,Unknown or Not Stated,9,23,28.1,3260.1
3399,New Mexico,NM,2019,M,8th grade or less,1,278,28.5,3152.9
3400,New Mexico,NM,2019,M,9th through 12th grade with no diploma,2,1801,24.6,3147.7
3401,New Mexico,NM,2019,M,High school graduate or GED completed,3,2957,26.2,3211.1
3402,New Mexico,NM,2019,M,"Some college credit, but not a degree",4,3094,27.5,3224.9
3403,New Mexico,NM,2019,M,"Associate degree (AA, AS)",5,1091,29,3280.6
3404,New Mexico,NM,2019,M,"Bachelor's degree (BA, AB, BS)",6,1593,30.8,3271.5
3405,New Mexico,NM,2019,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,641,32.6,3259.8
3406,New Mexico,NM,2019,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,272,34.1,3227.8
3407,New Mexico,NM,2019,M,Unknown or Not Stated,9,31,30.1,3144.1
3408,New Mexico,NM,2020,F,8th grade or less,1,244,28.6,3062.8
3409,New Mexico,NM,2020,F,9th through 12th grade with no diploma,2,1587,24.8,3077.8
3410,New Mexico,NM,2020,F,High school graduate or GED completed,3,2746,26.3,3107.8
3411,New Mexico,NM,2020,F,"Some college credit, but not a degree",4,2753,27.4,3134.6
3412,New Mexico,NM,2020,F,"Associate degree (AA, AS)",5,997,29.4,3146.2
3413,New Mexico,NM,2020,F,"Bachelor's degree (BA, AB, BS)",6,1418,31,3175.4
3414,New Mexico,NM,2020,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,550,32.9,3164.6
3415,New Mexico,NM,2020,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,235,33.8,3115.6
3416,New Mexico,NM,2020,F,Unknown or Not Stated,9,30,29.5,2821.3
3417,New Mexico,NM,2020,M,8th grade or less,1,275,28.9,3130.7
3418,New Mexico,NM,2020,M,9th through 12th grade with no diploma,2,1621,25,3194.9
3419,New Mexico,NM,2020,M,High school graduate or GED completed,3,2899,26.3,3208.3
3420,New Mexico,NM,2020,M,"Some college credit, but not a degree",4,3043,27.4,3211.5
3421,New Mexico,NM,2020,M,"Associate degree (AA, AS)",5,1059,29.1,3264.5
3422,New Mexico,NM,2020,M,"Bachelor's degree (BA, AB, BS)",6,1564,30.7,3311
3423,New Mexico,NM,2020,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,596,33.2,3303.3
3424,New Mexico,NM,2020,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,260,34.2,3275.6
3425,New Mexico,NM,2020,M,Unknown or Not Stated,9,26,27.4,3042.9
3426,New Mexico,NM,2021,F,8th grade or less,1,240,27.8,3055.5
3427,New Mexico,NM,2021,F,9th through 12th grade with no diploma,2,1401,24.7,3072.9
3428,New Mexico,NM,2021,F,High school graduate or GED completed,3,2664,26.3,3094.6
3429,New Mexico,NM,2021,F,"Some college credit, but not a degree",4,2676,27.8,3122.2
3430,New Mexico,NM,2021,F,"Associate degree (AA, AS)",5,1015,29.3,3133.6
3431,New Mexico,NM,2021,F,"Bachelor's degree (BA, AB, BS)",6,1505,31,3167.3
3432,New Mexico,NM,2021,F,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,654,33.2,3145.2
3433,New Mexico,NM,2021,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,203,34.3,3067
3434,New Mexico,NM,2021,F,Unknown or Not Stated,9,29,27.3,3095.4
3435,New Mexico,NM,2021,M,8th grade or less,1,262,28.5,3214.2
3436,New Mexico,NM,2021,M,9th through 12th grade with no diploma,2,1470,25,3180.5
3437,New Mexico,NM,2021,M,High school graduate or GED completed,3,2694,26.3,3201
3438,New Mexico,NM,2021,M,"Some college credit, but not a degree",4,2865,27.8,3235
3439,New Mexico,NM,2021,M,"Associate degree (AA, AS)",5,1061,29.4,3218.8
3440,New Mexico,NM,2021,M,"Bachelor's degree (BA, AB, BS)",6,1621,30.9,3277.4
3441,New Mexico,NM,2021,M,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,757,33.1,3306.2
3442,New Mexico,NM,2021,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,237,34.2,3236.8
3443,New Mexico,NM,2021,M,Unknown or Not Stated,9,37,27.8,3189.8
3444,New York,NY,2016,F,8th grade or less,1,5316,30.2,3201.2
3445,New York,NY,2016,F,9th through 12th grade with no diploma,2,12413,26.4,3135.6
3446,New York,NY,2016,F,High school graduate or GED completed,3,25339,27.8,3182.3
3447,New York,NY,2016,F,"Some college credit, but not a degree",4,18429,28.7,3198.7
